ID,GUID,Model ID,Modified,USN,Tags,Fields,Sort Field
1627901944895,BZ9E?l`s`),1625307584571,1627901944,206,,Improtant feature of Sheehan syndrome? | Loss of pubic hair - requires LH which would no longer be produced (Androgen from thecal cells)&nbsp;<br>Poor lactation<br>Fatigue&nbsp;,Improtant feature of Sheehan syndrome?
1627901987052,AYN}7Vx(t[,1625307584571,1627901987,206,,"Describe what happens in empty sella syndrome&nbsp; | In sella, has the dura, arachnoid and pia - herniation into the pituitary which destroys it&nbsp;<br><br><img src=""paste-54f1d05dc4c278cd03c6eb729b2515091c527f19.jpg"">",Describe what happens in empty sella syndrome 
1627902012970,hLtT*upEcv,1625307584571,1627902012,206,,Electrolyte balance with CDI? | Hypernatremia - since losing all the water&nbsp;,Electrolyte balance with CDI?
1627902030784,HmnosfeMAj,1625307584571,1627902030,206,,Treatment for CDI? | Desmopressin&nbsp;,Treatment for CDI?
1627902101185,dOj~W]YUrI,1625307584571,1627902101,206,,SIADH most common ectopic source? | Ectopic production from small cell carcinoma&nbsp;,SIADH most common ectopic source?
1627902191995,eK3Xbvp5zM,1625307584571,1627902191,206,,"Clinical features of SIADH? | Hyponatremia - since all the water reabsorbed&nbsp;<br><br>As a result, neuronal swelling since they hold on to too much water - so seizures&nbsp;",Clinical features of SIADH?
1627902355369,g2$`MUfG*(,1625307584571,1627902355,206,,Treatment for SIADH? | Free water restriction or demeclocycline&nbsp;,Treatment for SIADH?
1627908621693,"bI!,@|sl1c",1625307584571,1627908621,206,,Two effects of increased circulating thyroid hormone?<br><br>Reasons for each?&nbsp; | Increased basal metabolic rate (increased Na+/K+ ATPase)&nbsp;<br><br>Increased sympathetic nervous system activity (increased expression of beta 1 adrenergic receptors)&nbsp;,Two effects of increased circulating thyroid hormone?Reasons for each? 
1627908656505,kj(RC`hLnD,1625307584571,1627908656,206,,Decreased levels of what with hyperthyroidism? | Hypocholesterolemia - high yield&nbsp;,Decreased levels of what with hyperthyroidism?
1627908680302,Bd7)_Hu&cs,1625307584571,1627908680,206,,What does goiter mean? | Enlarged thyroid&nbsp;,What does goiter mean?
1627908738465,j7Rk2N6sjs,1625307584571,1627908738,206,,Explain the reason for the exophthalmos in Graves disease&nbsp; | Not to do with the hyperthryoidism but to do with the graves antibodies which bind to the TSH receptors on the fibroblasts behind the orbit and shins&nbsp;,Explain the reason for the exophthalmos in Graves disease 
1627908797573,sV/nIHm$2),1625307584571,1627908797,206,,TSH activation of the fibroblasts leads to increased what? | Increased GAGs - leading to exopthlamos and myxedema (edema due to GAGs)&nbsp;,TSH activation of the fibroblasts leads to increased what?
1627908823497,NUVN<dFh-L,1625307584571,1627908823,206,,"On histology, what would we see for Graves disease? | Scalloped colloid and chronic inflammation&nbsp;","On histology, what would we see for Graves disease?"
1627908843989,x@}k_jukQp,1625307584571,1627908843,206,,Treatment for hyperthryoidism? | Beta blockers<br>Thioamide&nbsp;,Treatment for hyperthryoidism?
1627908864634,q>$4hd--c9,1625307584571,1627908864,206,,"Go through normal thyroid synthesis&nbsp; | <img src=""paste-7afb062e45817de3a4c4c9e5b2d4493dc130fefd.jpg"">",Go through normal thyroid synthesis 
1627908922137,Q1g%{Tr5E%,1625307584571,1627908932,206,,Thioamide have what effect? | They inhibit the peroxidase which are involved with the coupling and oxidation&nbsp;,Thioamide have what effect?
1627908976779,chT=rLeX!u,1625307584571,1627908976,206,,"Treatment for thyroid storm? | PTU, beta blockers and steroids&nbsp;",Treatment for thyroid storm?
1627909005004,jpu[2nA`2F,1625307584571,1627912349,207,,"How does PTU work? | Inhibits peroxidase-mediated oxidation, organification and coupling&nbsp;<br><br>Also prevents peripheral conversion of T4 to T3&nbsp;",How does PTU work?
1627909038414,N42yuRR;(.,1625307584571,1627909038,206,,Multinodular goitre is due to what? | Iodine deficiency - some regions might develop T4 release causing hyperthyroidism&nbsp;,Multinodular goitre is due to what?
1627909211108,PPiPF#qVB},1625307584571,1627909211,206,,"What is cretinism?<br><br>What is it characterised by?&nbsp;<br><br>Why is this the case?&nbsp; | Hypothyroidism in neonates and infants<br><br>Mental retardation, short staturean dcoarse facial features&nbsp;<br><br>Thyroid hormone needed for brain and skeletal development&nbsp;",What is cretinism?What is it characterised by? Why is this the case? 
1627909262123,j=pzjlF2Q1,1625307584571,1627909262,206,,"What could lead to cretinism? | just think of it as low thyroid hormone given to fetus&nbsp;<br><br>So could be maternal hypothyroidism, thyroid agenesis and dyshormonogenetic goiter&nbsp;",What could lead to cretinism?
1627909285679,"wyU79F3=q,",1625307584571,1627909285,206,,What happens in dyshormonogenetic goiter? | Basicaly lack of thyroid hormone production from lack of thyroid peroxidase&nbsp;,What happens in dyshormonogenetic goiter?
1627909374809,"pKo>x,<HiE",1625307584571,1627909374,206,,Hypothyroidism in older children or adults is known as what?<br><br>Why?&nbsp; | Myxedema&nbsp;<br><br>Accumulation of GAGs in the skin and soft tissue causing deepending of voice and large tongue&nbsp;,Hypothyroidism in older children or adults is known as what?Why? 
1627910447777,E_>v(7[i?T,1625307584571,1627910447,206,,Hashimoto thyroiditis is associated with what mutation? | HLA-DR5&nbsp;,Hashimoto thyroiditis is associated with what mutation?
1627910527812,LnTfrR3AD0,1625307584571,1627912740,207,,What will hashimoto thyroiditis initially present as?<br><br>What does this progress to?&nbsp; | Hyperthyroidism - since follicles are damaged&nbsp;<br><br>Hypothyroidism - with increased TSH and decreased T4&nbsp;,What will hashimoto thyroiditis initially present as?What does this progress to? 
1627910572733,EY9w5+6QFO,1625307584571,1627910572,206,,"With hashimoto thyroiditis, there is an increased risk for what? | B cell (marginal zone) lymphoma&nbsp;","With hashimoto thyroiditis, there is an increased risk for what?"
1627910614279,h5U3lZ:3}+,1625307584571,1627910614,206,,What high yield presenation does de quervain thyroiditis/subacute granulomatous thyroiditis present with?<br><br>What does it typically follow?&nbsp; | Tender thyroid&nbsp;<br><br>Viral infection&nbsp;,What high yield presenation does de quervain thyroiditis/subacute granulomatous thyroiditis present with?What does it typically follow? 
1627910749742,lMt7EKMP`Q,1625307584571,1627910749,206,,"With Riedel fibrosing thyroiditis, there is chronic inflammation of the thyroid that leads to what?<br><br>This fibrosis might spread to where?&nbsp;<br><br>What does this make it look similar to? How can we distinguish the two?&nbsp; | Hard as wood hypothyroidism&nbsp;<br><br>To local structures&nbsp;<br><br>Anaplastic carcinoma - riedel fibrosing thyroiditis - patients are younger&nbsp;","With Riedel fibrosing thyroiditis, there is chronic inflammation of the thyroid that leads to what?This fibrosis might spread to where? What does this make it look similar to? How can we distinguish the two? "
1627910776490,gB.2v52~g$,1625307584571,1627910776,206,,Thyroid neoplasias present like what on physcial examination of the thyroid? | Distinct solitary nodule&nbsp;,Thyroid neoplasias present like what on physcial examination of the thyroid?
1627910836532,G7V]ZV^2q6,1625307584571,1627910836,206,,"To further investigate the nodules, what could we use?<br><br>What different results might be seen?&nbsp; | Iodine 131&nbsp;<br><br>Increased uptake - hot nodule - Greaves disease or nodular goiter&nbsp;<br>Decreased uptake - cold nodule - adenoma and carcinoma&nbsp;","To further investigate the nodules, what could we use?What different results might be seen? "
1627910855091,kJ3pJ!fFvk,1625307584571,1627910855,206,,High yield - biopsy of the thyroid is carried out by what? | Fine needle aspiration (FNA)&nbsp;,High yield - biopsy of the thyroid is carried out by what?
1627910908995,QFHOwXZ&8T,1625307584571,1627910908,206,,"In the follicular adenoma of the thyroid, what happens? | Proliferation of the follicles surrounded by a fibrous capsule","In the follicular adenoma of the thyroid, what happens?"
1627910930028,c%{Y3Mra?>,1625307584571,1627910930,206,,What are the different cancers of the thyroid? | Papillary carcinoma<br>Follicular carcinoma<br>Medullary carcinoma&nbsp;<br>Anaplastic carcinoma&nbsp;,What are the different cancers of the thyroid?
1627910975220,z/h)ksG)4T,1625307584571,1627910975,206,,What is the most common type of thyroid carcinoma?<br><br>What is one of the main risk factors?&nbsp; | Papillary carcinoma&nbsp;<br>Ionising radiation in childhood - used to give radiadtion for acne - so this could be a reason for the papillary carcinoma&nbsp;,What is the most common type of thyroid carcinoma?What is one of the main risk factors? 
1627911037404,I>2k>#=q@B,1625307584571,1627911037,206,,"With papillary carcinoma, there a papillae with what in the nulcei? | Orphan annie eye nuclei and nuclear grooves&nbsp;<br><br><img src=""paste-183411d4ba1e9efa78adaaa2e925dfa12436f5f6.jpg"">","With papillary carcinoma, there a papillae with what in the nulcei?"
1627911060105,z8HE3]}b;9,1625307584571,1627911060,206,,Papillae in papillary carcinoma are associated with what? | Psammoma bodies - circles&nbsp;,Papillae in papillary carcinoma are associated with what?
1627911142196,L#B_|`[v~O,1625307584571,1627911142,206,,"With follicular carcinoma, there is a malignant proliferation of follicles surrounded by what? | Fibrous capsule - invades through the capsule (which differentiates it from the follicular adenoma) -&gt; problem with the FNA since can't examine the capsule&nbsp;","With follicular carcinoma, there is a malignant proliferation of follicles surrounded by what?"
1627911156497,cuFUhROg}M,1625307584571,1627911156,206,,"With follicular carcinoma of the thyroid, how does it usually spread/ | Hematogenously&nbsp;","With follicular carcinoma of the thyroid, how does it usually spread/"
1627911224702,QE-[O~dFc.,1625307584571,1627911224,206,,Medullary carcinoma is a malignant proliferation of which cells?<br><br>Therefore what symptoms are there?&nbsp; | Parafollicular C cells - which produce calcitonin&nbsp;<br><br>Hypocalcemia&nbsp;,Medullary carcinoma is a malignant proliferation of which cells?Therefore what symptoms are there? 
1627911273080,yp;4Ez.j`J,1625307584571,1627911273,206,,The calcitonin in the medullary carcinoma can deposit in the tumour as what?<br><br>Therefore what appearance is there on biopsy? | Amyloid&nbsp;<br><br>malignant cells in amyloid stroma&nbsp;,The calcitonin in the medullary carcinoma can deposit in the tumour as what?Therefore what appearance is there on biopsy?
1627911311881,c;~We564.c,1625307584571,1627911311,206,,Familial cases of medullary carcinoma are due to what?&nbsp;<br><br>What gene mutation are they associated with?&nbsp; | Multiple endocrine neoplasia 2A and 2B&nbsp;<br><br>RET mutation (oncogene)&nbsp;,Familial cases of medullary carcinoma are due to what? What gene mutation are they associated with? 
1627911336310,M$1F:0GhgR,1625307584571,1627911336,206,,Detection of the RET mutation might warrnat what? | Prophylatcic thyroidectomy&nbsp;,Detection of the RET mutation might warrnat what?
1627912066326,Q0uO*<`|69,1625307584571,1627912066,206,,"In anaplastic carcinoma, what is seen? | Undifferentiated malignant tumour of the thyroid - basically the cells are really undifferentiated and you don't know hwat they are - poor prognosis&nbsp;<br><br>Seen in elderly&nbsp;","In anaplastic carcinoma, what is seen?"
1627927393173,Q<m!X/3;I1,1625307584571,1627927393,211,,"Potassium sparing diuretics act on where? | Collecting duct<br><br><img src=""paste-4a81afa2df8af66b8ec5a80dd398a22c69931637.jpg"">",Potassium sparing diuretics act on where?
1627927454167,FY-*?Yxa%4,1625307584571,1627927454,211,,"Describe what happens in the principle cell&nbsp; | Think of the prinicpal food court - there is the sodium potassium ATPase on the basolateral side of the membrane and an ENaC (sodium snack machine) on the apical side of the membrane&nbsp;<br><br><img src=""paste-4a81afa2df8af66b8ec5a80dd398a22c69931637.jpg"">",Describe what happens in the principle cell 
1627927509779,GdPzYc2ug(,1625307584571,1627927509,211,,"Effect of the ENaC on potassium&nbsp; | So think of the snack cart bumping into the big banana guy causing potassium to spill into the gutter - basically sodium comes in between potassium comes out causing hypokalemia (since loss of charge from urine)&nbsp;<br><br><img src=""paste-4a81afa2df8af66b8ec5a80dd398a22c69931637.jpg"">",Effect of the ENaC on potassium 
